id_order;country;state;city;weight;order_status
2688;España;Málaga;Benahavis;5.000000;"Nº de seguimiento enviado al cliente"
2689;Francia;;Puteaux;0.000000;"Nº de seguimiento enviado al cliente"
2690;Francia;Var;"FLASSANS SUR ISSOLE";105.500000;RESUELTO
2691;España;Toledo;Toledo;6.710000;"Nº de seguimiento enviado al cliente"
2692;España;Castelló;PONTEVEDRA;492.800000;"Recogido por cliente en almacén"
2693;España;Barcelona;Barcelona;1085.500000;"Entregado SM"
2694;España;Segovia;Segovia;3.000000;"Nº de seguimiento enviado al cliente"
2695;España;Barcelona;Terrassa;27.200000;"Entregado SM"
2696;España;Madrid;Madrid;1.260000;"Entregado SM"
2697;España;Girona;"Sant Joan de les Abadesses";110.790000;"Entregado SM"
2698;Francia;Val-d'Oise;Argenteuil;571.200000;"Nº de seguimiento enviado al cliente"
2699;España;Huelva;Alájar;27.200000;"Entregado SM"
2700;Portugal;"Lisbon ";"A-dos-Cunhados e Maceira TVD";0.330000;"Nº de seguimiento enviado al cliente"
2701;España;Málaga;ANTEQUERA;114.000000;"Entregado SM"
2702;Francia;Bouches-du-Rhône;Marseille;167.200000;"Nº de seguimiento enviado al cliente"
2703;Austria;Oberösterreich;Herzogsdorf;1.920000;"Nº de seguimiento enviado al cliente"
2705;Francia;Charente-Maritime;ANGOULINS;2.740000;"Nº de seguimiento enviado al cliente"
2706;España;Barcelona;Cervelló;2.260000;"Nº de seguimiento enviado al cliente"
2707;España;Madrid;Madrid;1.460000;"Nº de seguimiento enviado al cliente"
2708;España;Madrid;"Alcorcón ";0.760000;"Nº de seguimiento enviado al cliente"
2709;España;Madrid;"MADRID, TRES CANTOS";719.250000;"Entregado SM"
2710;España;Madrid;Madrid;0.700000;"Nº de seguimiento enviado al cliente"
2711;Bélgica;Anvers;Antwerp;3.000000;"Nº de seguimiento enviado al cliente"
2712;España;Barcelona;"Sant Cugat del Valles";5.730000;"Nº de seguimiento enviado al cliente"
2713;Francia;Bouches-du-Rhône;"Simiane Collongue";4.640000;"Nº de seguimiento enviado al cliente"
2714;Francia;París;Paris;245.100000;"Nº de seguimiento enviado al cliente"
2715;España;Girona;"Santa Coloma de farners ";4.000000;"Nº de seguimiento enviado al cliente"
2716;España;Madrid;"Madrid ";946.000000;"Entregado SM"
2717;España;Bizkaia;Bilbao;2.090000;"Nº de seguimiento enviado al cliente"
2718;España;València;valencia;4.950000;"Nº de seguimiento enviado al cliente"
2719;España;Cádiz;UBRIQUE;171.950000;"Entregado SM"
2720;España;Málaga;Arenas;2.500000;"Entregado SM"
2722;Alemania;Baden-Württemberg;Stuttgart;1.640000;"Nº de seguimiento enviado al cliente"
2723;España;Madrid;Madrid;501.800000;"Entregado SM"
2724;España;Murcia;"Murcia ";1.740000;"Nº de seguimiento enviado al cliente"
2725;Francia;Yvelines;"Voisins le Bretonneux";91.300000;"Nº de seguimiento enviado al cliente"
2726;España;València;Valencia;463.480000;"Entregado SM"
2727;España;Madrid;Madrid;0.800000;"Nº de seguimiento enviado al cliente"
2728;España;Cádiz;Cadiz;29.220000;"Factura disponible"
2729;España;Madrid;"Las Rozas ";180.500000;"Entregado SM"
2730;España;Madrid;"Madrid ";2.110000;"Nº de seguimiento enviado al cliente"
2731;Francia;Seine-Saint-Denis;Saint-Ouen-sur-Seine;7.020000;"Nº de seguimiento enviado al cliente"
2732;España;;Sondika;0.000000;"Entregado SM"
2733;Francia;;"ST JEAN DE LUZ";0.000000;"Entregado SM"
2734;Francia;;Puteaux;0.000000;"Factura disponible"
2735;Francia;;PIERREGOT;0.000000;"Nº de seguimiento enviado al cliente"
2736;España;;Vigo;0.000000;"Nº de seguimiento enviado al cliente"
2737;Alemania;Nordrhein-Westfalen;Düsseldorf;278.910000;"Nº de seguimiento enviado al cliente"
2738;"Países Bajos";Noord-Holland;Amsterdam;0.350000;"Nº de seguimiento enviado al cliente"
2739;Francia;"Rhin, Haut-";Huningue;0.800000;"Nº de seguimiento enviado al cliente"
2740;España;Madrid;MADRID;6.320000;"Entregado SM"
2741;España;Pontevedra;Nigran;1.460000;"Nº de seguimiento enviado al cliente"
2742;España;Madrid;MADRID;5.550000;"Entregado SM"
2743;España;Barcelona;Barcelona;35.200000;"Entregado SM"
2744;España;Madrid;Madrid;101.500000;"Entregado SM"
2745;España;Barcelona;barcelona;2.160000;"Nº de seguimiento enviado al cliente"
2746;España;Málaga;Malaga;1.110000;"Nº de seguimiento enviado al cliente"
2747;España;Barcelona;Barcelona;5.560000;"Nº de seguimiento enviado al cliente"
2748;España;Alacant;Quesada;0.720000;"Nº de seguimiento enviado al cliente"
2749;España;Madrid;Madrid;537.000000;"Entregado SM"
2750;Francia;París;"Neuilly-Sur-Seine - (92200)";5.170000;"Nº de seguimiento enviado al cliente"
2751;España;Málaga;MARBELLA;24.000000;"Entregado SM"
2752;España;"A Coruña";Carballo;0.660000;"Nº de seguimiento enviado al cliente"
2753;España;Málaga;Marbella;9.000000;"Nº de seguimiento enviado al cliente"
2754;Francia;Charente-Maritime;"Saint Medard d’aunis";2.050000;"Nº de seguimiento enviado al cliente"
2755;Francia;Morbihan;"LE COURS";1124.550000;"Nº de seguimiento enviado al cliente"
2757;España;Málaga;Marbella;142.500000;"Entregado SM"
2758;España;Barcelona;RUBI;54.000000;"Entregado SM"
2759;España;Málaga;Málaga;1170.000000;"Entregado SM"
2760;España;Alacant;"Santa Pola";1023.500000;"Entregado SM"
2761;Francia;Bouches-du-Rhône;Simiane-Collongue;1.750000;"Nº de seguimiento enviado al cliente"
2762;España;Alacant;JAVEA;0.350000;"Nº de seguimiento enviado al cliente"
2763;Alemania;Nordrhein-Westfalen;Schmallenberg;0.350000;"Nº de seguimiento enviado al cliente"
2764;España;Barcelona;Barcelona;3545.700000;"En espera de pago por transferencia bancaria"
2765;España;València;Valencia;4.980000;"Nº de seguimiento enviado al cliente"
2766;Francia;Gironde;BORDEAUX;884.000000;"Nº de seguimiento enviado al cliente"
2767;España;"Palma de Mallorca";"Ses Salines";2.800000;"Nº de seguimiento enviado al cliente"
2768;España;València;"Urb. Calicanto  Torrente";29.220000;"Factura disponible"
2769;España;Barcelona;Barcelona;0.700000;"Nº de seguimiento enviado al cliente"
2770;España;Gipuzkoa;Hondarribia;72.000000;"Entregado SM"
2772;España;Madrid;"Villarejo de salvanes ";29.000000;"Entregado SM"
2773;Francia;Val-de-Marne;CHAMPIGNY-SUR-MARNE;462.400000;"Nº de seguimiento enviado al cliente"
2774;España;Barcelona;"Sant Cugat del Vallès";5.610000;"Nº de seguimiento enviado al cliente"
2775;España;Barcelona;Vallgorguina;85.000000;"Entregado SM"
2776;España;Barcelona;Barcelona;117.800000;"Entregado SM"
2778;España;Menorca;"CIUTADELLA DE MENORCA";4.260000;"Nº de seguimiento enviado al cliente"
2779;Francia;"Seine, Hauts-de-";"Levallois-Perret ";509.260000;"Nº de seguimiento enviado al cliente"
2780;Francia;Essone;Videlles;241.500000;"Nº de seguimiento enviado al cliente"
2781;España;Barcelona;"Castelldefels ";5.419000;"Nº de seguimiento enviado al cliente"
2782;España;Madrid;"Boadilla del Monte ";43.640000;"Factura disponible"
2783;España;València;Valencia;74.700000;"Entregado SM"
2784;España;Segovia;"Carrascal de la Cuesta";1.230000;"Factura disponible"
2785;España;Castelló;Onda;70.000000;"Recogido por cliente en almacén"
2786;Francia;;Neuilly-sur-Seine;0.000000;"Factura disponible"
2787;España;;Madrid;0.000000;"Entregado SM"
2788;España;;Tarifa;0.000000;RESUELTO
2789;España;;"San Gines";0.000000;"Entregado SM"
2790;España;Castelló;Marbella;2072.700000;"Recogido por cliente en almacén"
2791;Francia;Seine-Saint-Denis;MONTREUIL;268.100000;"Nº de seguimiento enviado al cliente"
2792;España;Tarragona;Calafell;70.300000;"Entregado SM"
2794;España;Barcelona;Barcelona;1.460000;"Factura disponible"
2795;España;Barcelona;Barcelona;0.290000;"Factura disponible"
2796;España;Teruel;"Alcañiz ";6.580000;"Nº de seguimiento enviado al cliente"
2797;"Países Bajos";Noord-Holland;Amsterdam;3.050000;"Nº de seguimiento enviado al cliente"
2798;Portugal;Santarém;Tomar;4.090000;"Factura disponible"
2799;España;Madrid;Madrid;29.220000;"Entregado SM"
2800;España;Castelló;Borriol;26.000000;Reembolsado
2801;España;Cádiz;"Chiclana de la frontera ";28.500000;"Entregado SM"
2802;España;Madrid;"madrid ";647.390000;"Entregado SM"
2803;Francia;Rhône;LYON;72.500000;"Factura disponible"
2804;España;Alacant;"Pilar de la Horadada";48.000000;"Nº de seguimiento enviado al cliente"
2805;España;Navarra;Pamplona;5.020000;"Factura disponible"
2806;Francia;;CAMPSEGRET;0.000000;"Entregado SM"
2807;Italia;;"Monteveglio Valsamoggia ";0.000000;"Factura disponible"
2808;España;"Palma de Mallorca";Llucmajor;6.800000;"Factura disponible"
2809;España;Barcelona;"Barberà Del Vallès";86.170000;"Entregado SM"
2810;Alemania;Bayern;Sachsen;4.720000;"Nº de seguimiento enviado al cliente"
2811;España;Madrid;Madrid;5.230000;"Nº de seguimiento enviado al cliente"
2812;España;Valladolid;Valladolid;100.600000;"Nº de seguimiento enviado al cliente"
2813;Francia;Hérault;"le bosc";3.220000;"Nº de seguimiento enviado al cliente"
2814;España;"Palma de Mallorca";Palma;2.820000;"Nº de seguimiento enviado al cliente"
2815;España;València;Valencia;0.940000;"Nº de seguimiento enviado al cliente"
2816;Francia;Yonne;NAILLY;6.000000;"Nº de seguimiento enviado al cliente"
2817;España;Murcia;Murcia;0.350000;"Nº de seguimiento enviado al cliente"
2819;Francia;París;"Paris ";1.830000;"Nº de seguimiento enviado al cliente"
2820;Francia;Finistère;"Plougastel Daoulas";65.100000;"Nº de seguimiento enviado al cliente"
2821;Francia;Yvelines;"Le Vésinet ";0.990000;"Nº de seguimiento enviado al cliente"
2822;España;Barcelona;barcelona;2.770000;"Nº de seguimiento enviado al cliente"
2823;España;Lugo;Foz;153.340000;"Entregado SM"
2825;Francia;"Garonne, Haute-";Toulouse;3.000000;"Nº de seguimiento enviado al cliente"
2826;Portugal;Porto;Porto;3.640000;"Nº de seguimiento enviado al cliente"
2827;España;Murcia;Cartagena;3.270000;"Nº de seguimiento enviado al cliente"
2828;Francia;Morbihan;Lanvaudan;1.210000;"Nº de seguimiento enviado al cliente"
2829;Francia;París;Paris;3.320000;"Nº de seguimiento enviado al cliente"
2830;Francia;Calvados;"LE Fournet";5.600000;"Nº de seguimiento enviado al cliente"
2831;Francia;Finistère;"PLOUGUERNEAU (29880)";3.200000;"Nº de seguimiento enviado al cliente"
2832;Francia;París;Paris;2.610000;"Nº de seguimiento enviado al cliente"
2833;España;Barcelona;"Sant vicenç Dels horts ";4.870000;"Nº de seguimiento enviado al cliente"
2834;España;Barcelona;"Sant Cebria de Vallalta";1.930000;"Nº de seguimiento enviado al cliente"
2835;Francia;"Alpes, Hautes-";CHATEAUVIEUX;86.100000;RESUELTO
2836;Francia;Seine-et-Marne;"CHAUMES EN BRIE";1.600000;"Nº de seguimiento enviado al cliente"
2837;Francia;París;Paris;6.610000;"Nº de seguimiento enviado al cliente"
2838;Francia;"Rhin, Bas-";Strasbourg;118.500000;"Nº de seguimiento enviado al cliente"
2839;Francia;Loire-Atlantique;Indre;2.400000;"Nº de seguimiento enviado al cliente"
2840;España;Asturias;"Oviedo ";0.510000;"Nº de seguimiento enviado al cliente"
2841;España;Barcelona;"Vilanova i la geltru";4.640000;"Nº de seguimiento enviado al cliente"
2842;España;Alacant;Elche;0.600000;"Nº de seguimiento enviado al cliente"
2843;España;Navarra;Azcona;26.400000;RESUELTO
2844;España;Barcelona;Granollers;154.820000;"Entregado SM"
2845;España;València;VALENCIA;1.050000;"Nº de seguimiento enviado al cliente"
2846;Portugal;"Lisbon ";"cascais - Lisboa";343.900000;"Nº de seguimiento enviado al cliente"
2847;España;Madrid;"Madrid ";60.000000;"Entregado SM"
2848;Portugal;"Lisbon ";lisboa;1.050000;"Nº de seguimiento enviado al cliente"
2849;Francia;Vaucluse;Avignon;371.450000;"Nº de seguimiento enviado al cliente"
2850;Alemania;Bayern;"Bad Abbach";40.800000;Reembolsado
2851;España;Madrid;MADRID;3.100000;"Nº de seguimiento enviado al cliente"
2852;Francia;Bouches-du-Rhône;Marseille;3.000000;RESUELTO
2853;Portugal;Viseu;MORTÁGUA;126.500000;"Entregado SM"
2854;España;;ALICANTE;0.000000;"Entregado SM"
2855;España;València;Sagunto/Sagunt;440.100000;"Nº de seguimiento enviado al cliente"
2856;Francia;Isère;Morestel;96.800000;"Nº de seguimiento enviado al cliente"
2857;España;Badajoz;"JEREZ DE LOS CABALLEROS";41.000000;"Entregado SM"
2858;España;Madrid;Madrid;1.020000;"Nº de seguimiento enviado al cliente"
2859;Bélgica;"Brabant Flamand";Itterbeek;87.660000;"Nº de seguimiento enviado al cliente"
2860;España;;Valencia;0.000000;"Entregado SM"
2861;España;;BURJASSOT;0.000000;"Entregado SM"
2862;España;;IBI;0.000000;"Entregado SM"
2863;España;Madrid;Madrid;45.250000;"Entregado SM"
2865;España;València;"VILLAR DEL ARZOBISPO";0.810000;"Nº de seguimiento enviado al cliente"
2866;Francia;París;PARÍS;1.828000;"Factura disponible"
2867;Alemania;Berlin;Berlin;4.940000;RESUELTO
2868;España;Alacant;Alcoy;5.200000;"Nº de seguimiento enviado al cliente"
2869;España;Córdoba;"La Rambla";1.050000;"Nº de seguimiento enviado al cliente"
2870;España;Sevilla;Tomares;2.000000;"Nº de seguimiento enviado al cliente"
2871;Francia;Bouches-du-Rhône;Marseille;172.340000;"Nº de seguimiento enviado al cliente"
2872;España;Málaga;"Torre del Mar (Vélez Málaga)";1237.000000;"Entregado SM"
2873;España;Barcelona;Barcelona;1.050000;"Entregado SM"
2874;España;Bizkaia;Bilbao;68.000000;"Entregado SM"
2875;España;Barcelona;Manresa;5.840000;"Nº de seguimiento enviado al cliente"
2876;España;Barcelona;Barcelona;70.000000;"Entregado SM"
2877;"Reino Unido";;"Newry, Co.Down - NORTHERN IRELAND";0.530000;"NO FACTURAR"
2878;España;Tarragona;CAMBRILS;3.000000;"Entregado SM"
2879;Francia;Gard;Nimes;161.000000;"Nº de seguimiento enviado al cliente"
2880;Francia;Hérault;"Coulobres ";8.700000;"Factura disponible"
2881;Austria;Oberösterreich;Wels;1.678000;"Nº de seguimiento enviado al cliente"
2882;Francia;Gers;"Marsolan ";5.370000;"Nº de seguimiento enviado al cliente"
2883;Francia;Val-de-Marne;Villejuif;4.180000;"Nº de seguimiento enviado al cliente"
2884;Portugal;Faro;Lagos;0.474000;"Factura disponible"
2885;Francia;Ardèche;Vagnas;99.600000;"Nº de seguimiento enviado al cliente"
2886;Francia;París;paris;253.350000;"Nº de seguimiento enviado al cliente"
2887;España;Madrid;Madrid;0.870000;"Factura disponible"
2888;Dinamarca;Odense;"Odense M";195.300000;"Entregado SM"
2889;España;León;PONFERRADA;381.100000;"Nº de seguimiento enviado al cliente"
2890;España;León;PONFERRADA;0.900000;"Nº de seguimiento enviado al cliente"
2891;España;Madrid;Madrid;408.000000;"Entregado SM"
2892;España;Granada;Salobreña;2.240000;"Nº de seguimiento enviado al cliente"
2893;España;Cantabria;"Hoznayo - Entrambasaguas";240.580000;"Entregado SM"
2895;España;Barcelona;BARCELONA;68.000000;"Entregado SM"
2896;España;València;Montserrat;1855.000000;"Nº de seguimiento enviado al cliente"
2897;España;Girona;Girona;3.670000;"Nº de seguimiento enviado al cliente"
2898;España;Madrid;Madrid;24.900000;"Entregado SM"
2899;España;Barcelona;Barcelona;2.330000;"Nº de seguimiento enviado al cliente"
2900;Francia;"Loire, Haute-";"Vals près le puy";211.160000;"Nº de seguimiento enviado al cliente"
2902;España;València;Valencia;5.390000;"Nº de seguimiento enviado al cliente"
2903;España;Madrid;Madrid;3.000000;"Nº de seguimiento enviado al cliente"
2904;Francia;Aveyron;Camarès;6.000000;"Nº de seguimiento enviado al cliente"
2905;Francia;Seine-Saint-Denis;Clichy;0.900000;"Nº de seguimiento enviado al cliente"
2906;España;Cádiz;"Jerez de la Frontera ";290.000000;"Entregado SM"
2907;España;Barcelona;Barcelona;6.920000;"Nº de seguimiento enviado al cliente"
2908;España;Almería;Almería;5.980000;"Nº de seguimiento enviado al cliente"
2909;España;Málaga;Málaga;1.220000;"Nº de seguimiento enviado al cliente"
2910;España;Madrid;MADRID;667.990000;"Entregado SM"
2911;España;Girona;"Sa Riera, Begur";223.600000;"Entregado SM"
2912;España;Barcelona;"Cornella Riera, Barcelona";438.740000;"Entregado SM"
2914;Francia;"Savoie, Haute-";Vulbens;1.200000;"Entregado SM"
2915;Francia;Bouches-du-Rhône;"Châteauneuf le rouge";0.350000;"Nº de seguimiento enviado al cliente"
2916;España;Tarragona;paüls;209.000000;"Nº de seguimiento enviado al cliente"
2917;España;Granada;Almuñecar;163.200000;"Entregado SM"
2918;España;Madrid;Madrid;1.498000;"Nº de seguimiento enviado al cliente"
2919;Francia;Gironde;Bordeaux;0.510000;"Nº de seguimiento enviado al cliente"
2920;Francia;"Savoie, Haute-";"Annecy ";680.000000;"Entregado SM"
2921;España;Murcia;Mula;1.800000;"Nº de seguimiento enviado al cliente"
2922;España;Barcelona;barcelona;2.770000;"Nº de seguimiento enviado al cliente"
2923;"Países Bajos";Noord-Holland;Amsterdam;3.060000;"Nº de seguimiento enviado al cliente"
2924;España;Alacant;Lliber;2.080000;"Nº de seguimiento enviado al cliente"
2925;Portugal;"Lisbon ";"Lisboa ";0.550000;"Nº de seguimiento enviado al cliente"
2926;España;Jaén;"La Carolina ";1.400000;"Nº de seguimiento enviado al cliente"
2927;España;Lugo;"O Vicedo";1.220000;"Nº de seguimiento enviado al cliente"
2928;España;;Cadiz;0.000000;"Nº de seguimiento enviado al cliente"
2929;Francia;;"Paris 11e Arrondissement";0.000000;"Factura disponible"
2930;Francia;Côtes-d'Armor;PENVENAN;418.700000;"Factura disponible"
2931;Francia;París;CLAMART;579.980000;"Nº de seguimiento enviado al cliente"
2932;Francia;"Seine, Hauts-de-";GARCHES;1.710000;"Nº de seguimiento enviado al cliente"
2933;España;"Palma de Mallorca";Porreres;360.000000;"Entregado SM"
2934;Francia;París;PARIS;0.800000;"Nº de seguimiento enviado al cliente"
2935;España;Barcelona;Barcelona;4.650000;"Nº de seguimiento enviado al cliente"
2936;España;Guadalajara;Chiloeches;1.400000;"Nº de seguimiento enviado al cliente"
2937;España;Madrid;"Torrejon de ardoz ";42.640000;"Nº de seguimiento enviado al cliente"
2938;Francia;París;Paris;2.140000;"Nº de seguimiento enviado al cliente"
2939;Francia;París;PARIS;46.450000;"Nº de seguimiento enviado al cliente"
2940;España;Sevilla;Sevilla;98.480000;"Nº de seguimiento enviado al cliente"
2941;Portugal;Setúbal;Corroios;0.350000;"Nº de seguimiento enviado al cliente"
2942;España;València;Valencia;2730.070000;"Factura disponible"
2943;Francia;Ille-et-Vilaine;"Fleurigné ";7.480000;"Nº de seguimiento enviado al cliente"
2944;España;"A Coruña";"Corme Porto";176.500000;"Entregado SM"
2945;Alemania;Nordrhein-Westfalen;Grevenbroich;3.030000;"Nº de seguimiento enviado al cliente"
2946;España;Gipuzkoa;"San Sebastian";4.280000;"Nº de seguimiento enviado al cliente"
2947;España;Barcelona;Granollers;447.300000;"Entregado SM"
2948;España;Cuenca;Valencia;15.000000;"Nº de seguimiento enviado al cliente"
2949;España;Pontevedra;Rodeiro;247.000000;"Nº de seguimiento enviado al cliente"
2950;España;"A Coruña";"MERA - OLEIROS";630.400000;"Nº de seguimiento enviado al cliente"
2951;Francia;Charente-Maritime;"La Rochelle";69.400000;"Nº de seguimiento enviado al cliente"
2952;Francia;LoiraLoire;"Saint Chamond ";91.300000;"Nº de seguimiento enviado al cliente"
2953;España;València;Valencia;3.760000;"Nº de seguimiento enviado al cliente"
2954;España;Madrid;Madrid;58.440000;"Entregado SM"
2955;Francia;Seine-Saint-Denis;"Saint Ouen";363.300000;"Nº de seguimiento enviado al cliente"
2956;Francia;Bouches-du-Rhône;Marseille;0.780000;"Nº de seguimiento enviado al cliente"
2957;Francia;Nord;dunkerque;3.020000;"Nº de seguimiento enviado al cliente"
2958;España;Madrid;MADRID;7.190000;"Nº de seguimiento enviado al cliente"
2959;España;Pontevedra;Nigran;121.460000;"Nº de seguimiento enviado al cliente"
2960;España;Barcelona;Castellterçol;2.980000;"Nº de seguimiento enviado al cliente"
2961;España;Madrid;Madrid;183.330000;"Entregado SM"
2963;España;Madrid;Madrid;10.000000;"Nº de seguimiento enviado al cliente"
2964;España;Barcelona;OLOST;1.520000;"Entregado SM"
2965;España;Girona;"Figueres ";61.600000;"Nº de seguimiento enviado al cliente"
2966;Francia;Hérault;"Coulobres ";99.000000;"Entregado SM"
2967;España;;Malaga;0.000000;"Nº de seguimiento enviado al cliente"
2968;Francia;Val-de-Marne;"Nogent sur marne";5.240000;"Nº de seguimiento enviado al cliente"
2969;España;Barcelona;"la roca del valles";3.470000;"Nº de seguimiento enviado al cliente"
2970;Alemania;Baden-Württemberg;"Weil am Rhein";0.220000;"Nº de seguimiento enviado al cliente"
2971;Francia;Loire-Atlantique;Indre;257.000000;"Nº de seguimiento enviado al cliente"
2972;España;Castelló;"Castellón de la Plana";0.800000;"Nº de seguimiento enviado al cliente"
2973;"Países Bajos";Noord-Holland;Hilversum;1.900000;"Entregado SM"
2974;España;Madrid;Madrid;50.600000;"Nº de seguimiento enviado al cliente"
2975;Alemania;Rheinland-Pfalz;Orfgen;79.200000;"Nº de seguimiento enviado al cliente"
2976;Alemania;Niedersachsen;Wagenfeld;46.000000;"Nº de seguimiento enviado al cliente"
2977;"Países Bajos";Noord-Brabant;Breda;154.000000;"Nº de seguimiento enviado al cliente"
2979;Francia;Dordogne;Périgueux;5.640000;"Nº de seguimiento enviado al cliente"
2980;Francia;"Rhin, Haut-";Huningue;264.000000;"Nº de seguimiento enviado al cliente"
2981;España;València;Burjassot;112.500000;"Factura disponible"
2982;España;;GASCONES;0.000000;"Factura disponible"
2983;España;Barcelona;Barcelona;34.400000;"Nº de seguimiento enviado al cliente"
2984;España;Toledo;"San Roman de los Montes";2.040000;"Nº de seguimiento enviado al cliente"
2985;España;Toledo;"San Roman de los Montes";0.890000;"Nº de seguimiento enviado al cliente"
2986;España;Sevilla;Camas;232.550000;"Nº de seguimiento enviado al cliente"
2987;España;Girona;Blanes;0.890000;"Nº de seguimiento enviado al cliente"
2988;Portugal;"Lisbon ";Sintra;2.900000;"Nº de seguimiento enviado al cliente"
2989;Francia;Aude;GRUISSAN;5.000000;"Nº de seguimiento enviado al cliente"
2990;España;Sevilla;sevilla;0.780000;"Entregado SM"
2991;Francia;Orne;"LE PIN LA GARENNE";286.000000;"Entregado SM"
2992;España;Madrid;"Collado Mediano";203.000000;"Entregado SM"
2993;España;Ibiza;IBIZA;180.500000;"Nº de seguimiento enviado al cliente"
2994;España;Málaga;Arenas;579.100000;"Entregado SM"
2995;España;València;Valencia;58.440000;"Nº de seguimiento enviado al cliente"
2996;España;València;"SAN VICENTE DEL RASPEIG";0.500000;"Nº de seguimiento enviado al cliente"
2997;España;Madrid;"Colmenar Viejo";47.000000;"Factura disponible"
2998;España;Barcelona;Barcelona;0.760000;"Nº de seguimiento enviado al cliente"
2999;España;Barcelona;"Corbera de Llobregat";151.600000;"Entregado SM"
3000;España;Madrid;madrid;232.400000;"Entregado SM"
3001;España;Castelló;Onda;993.000000;"Factura disponible"
3002;España;València;Valencia;396.660000;"Factura disponible"
3004;Francia;París;"Le Pré-Saint-Gervais";190.400000;"Nº de seguimiento enviado al cliente"
3005;Francia;Seine-Saint-Denis;montreuil;261.000000;RESUELTO
3006;Francia;Isère;LUMBIN;0.700000;"Nº de seguimiento enviado al cliente"
3007;España;Alacant;"Pinós (el)";1.020000;"Entregado SM"
3008;España;Barcelona;BARCELONA;803.550000;"Nº de seguimiento enviado al cliente"
3009;España;Alacant;albufereta;176.800000;"Factura disponible"
3010;Portugal;"Lisbon ";Alcantara;5.320000;"Nº de seguimiento enviado al cliente"
3011;"Países Bajos";Zuid-Holland;Rotterdam;1.860000;"Entregado SM"
3012;Francia;Allier;DOMERAT;246.500000;"Nº de seguimiento enviado al cliente"
3013;España;Granada;Albunol;1.700000;RESUELTO
3014;España;Alacant;Alcoy;475.660000;"Factura disponible"
3015;España;Zamora;zamora;204.540000;"Factura disponible"
3016;Francia;Rhône;"SAINT PRIEST";6.000000;"Nº de seguimiento enviado al cliente"
3017;Francia;Nord;"La Madeleine";5.380000;"Nº de seguimiento enviado al cliente"
3018;España;Toledo;"San Roman de los Montes";78.670000;"Factura disponible"
3019;España;Zamora;Coreses;381.330000;"Entregado SM"
3020;España;Madrid;Valdemorillo;4.020000;"Nº de seguimiento enviado al cliente"
3021;España;Madrid;Madrid;1.900000;"Nº de seguimiento enviado al cliente"
3022;Francia;"Savoie, Haute-";Annemasse;187.200000;"Nº de seguimiento enviado al cliente"
3023;Francia;Corrèze;Ayen;1044.600000;"Factura disponible"
3024;Francia;Landes;Magescq;100.980000;"Factura disponible"
3025;Francia;París;Paris;393.920000;"Nº de seguimiento enviado al cliente"
3026;España;Málaga;Malaga;273.360000;"Factura disponible"
3027;España;Alacant;Javea;0.350000;"Nº de seguimiento enviado al cliente"
3028;Francia;Landes;Soorts-Hossegor;5.710000;"Nº de seguimiento enviado al cliente"
3029;España;Málaga;"Nueva Andalucia, Marbella";2.080000;"Nº de seguimiento enviado al cliente"
3030;España;Zaragoza;Zaragoza;110.900000;"Factura disponible"
3031;España;Sevilla;Sevilla;0.350000;"Nº de seguimiento enviado al cliente"
3032;Francia;Nord;Lille;2.200000;"Nº de seguimiento enviado al cliente"
3033;Francia;Aube;Troyes;149.400000;"Factura disponible"
3034;Irlanda;Kildare;Clane;5.240000;"Entregado SM"
3035;España;Madrid;madrid;361.000000;"Nº de seguimiento enviado al cliente"
3036;Portugal;"Lisbon ";LISBOA;0.700000;"Nº de seguimiento enviado al cliente"
3037;España;Barcelona;Barcelona;123.900000;"Factura disponible"
3038;España;Girona;Sils;0.180000;"Nº de seguimiento enviado al cliente"
3040;Francia;París;PARIS;4.240000;"Nº de seguimiento enviado al cliente"
3041;España;Bizkaia;BILBAO;274.360000;"Entregado SM"
3042;Francia;Manche;RAIDS;0.560000;"Nº de seguimiento enviado al cliente"
3043;España;Barcelona;Barcelona;103.480000;"Nº de seguimiento enviado al cliente"
3044;España;"Ciudad Real";"CIUDAD REAL";2.000000;"Nº de seguimiento enviado al cliente"
3045;Portugal;Porto;"Vila Nova de Gaia";57.760000;"Nº de seguimiento enviado al cliente"
3046;España;Castelló;ONDA;700.000000;"Factura disponible"
3047;España;;"Canillas De Albaida";0.000000;"Factura disponible"
3048;España;Girona;Verges;4.000000;"Nº de seguimiento enviado al cliente"
3049;España;Málaga;Torremolinos;361.840000;"Nº de seguimiento enviado al cliente"
3050;España;Sevilla;Sevilla;142.500000;"Nº de seguimiento enviado al cliente"
3051;Portugal;"Lisbon ";"Santo Isidoro, MFR";147.800000;"Nº de seguimiento enviado al cliente"
3052;España;Madrid;Madrid;6.440000;"Nº de seguimiento enviado al cliente"
3053;España;Madrid;Madrid;6.560000;"Nº de seguimiento enviado al cliente"
3054;Francia;Gironde;Bordeaux;132.000000;"Nº de seguimiento enviado al cliente"
3055;España;Madrid;"Albalate de Zorita";8.000000;"Nº de seguimiento enviado al cliente"
3056;España;Madrid;Pinto;1.180000;"Factura disponible"
3057;España;Castelló;Burriana;2.000000;"Pedido listo para recogida en almacén por el cliente"
3058;España;Barcelona;Barcelona;0.180000;"Entregado SM"
3059;España;Málaga;"Frigiliana ";1.460000;"Factura disponible"
3060;España;Bizkaia;TRAPAGARAN;46.000000;"Entregado SM"
3061;España;Madrid;MADRID;1.970000;"Factura disponible"
